ItemType,ReceivedQuantity,SoldQuantity,EndQuantity,LatestOrder,StockedOut,GroupID,MissedSales,Days,Weekday,National Holiday
Unassigned,4.0,4.0,0.0,10,1,3.0,1.130393,3.0,0,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,3.0,0,0
Core,4.0,2.0,0.0,18,0,3.0,0.0,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,6.0,3.0,0.0,13,0,3.0,0.0,3.0,0,0
Unassigned,3.0,2.0,1.0,12,0,3.0,0.0,1.0,1,0
Unassigned,2.0,1.0,1.0,12,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,10,0,3.0,0.0,1.0,1,0
Core,6.0,6.0,0.0,18,1,3.0,0.197367,1.0,1,0
Core,6.0,5.0,0.0,17,1,3.0,0.303073,1.0,1,0
Core,6.0,5.0,0.0,17,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,19,0,3.0,0.0,1.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,4.0,3.0,1.0,10,0,3.0,0.0,1.0,1,0
Core,6.0,6.0,0.0,17,1,3.0,0.347666,1.0,1,0
Core,6.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Core,8.0,4.0,3.0,18,0,3.0,0.0,1.0,1,0
Core,6.0,6.0,0.0,15,1,3.0,0.620563,1.0,1,0
Unassigned,3.0,2.0,1.0,18,0,3.0,0.0,5.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,5.0,1,0
Core,6.0,5.0,1.0,15,0,3.0,0.0,5.0,1,0
Core,4.0,3.0,1.0,14,0,3.0,0.0,5.0,1,0
Core,6.0,5.0,1.0,18,0,3.0,0.0,5.0,1,0
Core,6.0,5.0,0.0,19,1,3.0,0.154426,5.0,1,0
Core,4.0,3.0,0.0,18,1,3.0,0.219064,5.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,3.0,0.0,3.0,0,0,3.0,0.0,5.0,1,0
Core,6.0,4.0,1.0,15,0,3.0,0.0,5.0,1,0
Core,6.0,1.0,0.0,10,0,3.0,0.0,5.0,1,0
Core,8.0,2.0,8.0,16,0,3.0,0.0,5.0,1,0
Core,6.0,6.0,0.0,19,1,3.0,0.131753,5.0,1,0
Unassigned,3.0,2.0,2.0,16,0,3.0,0.0,6.0,1,0
Unassigned,3.0,2.0,3.0,21,0,3.0,0.0,6.0,1,0
Core,6.0,5.0,0.0,10,0,3.0,0.0,6.0,1,0
Core,6.0,7.0,0.0,14,1,3.0,0.783774,6.0,1,0
Core,8.0,5.0,0.0,15,0,3.0,0.0,6.0,1,0
Core,6.0,6.0,0.0,16,1,3.0,0.5807,6.0,1,0
Core,4.0,4.0,0.0,17,1,3.0,0.324919,6.0,1,0
Core,2.0,2.0,0.0,16,1,3.0,0.536481,6.0,1,0
Unassigned,3.0,0.0,3.0,0,0,3.0,0.0,6.0,1,0
Core,4.0,4.0,0.0,9,1,3.0,2.689025,6.0,1,0
Core,4.0,4.0,0.0,16,1,3.0,0.258101,6.0,1,0
Core,8.0,6.0,8.0,14,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,19,0,3.0,0.0,6.0,1,0
Unassigned,2.0,4.0,0.0,13,1,3.0,0.834225,4.0,1,0
Unassigned,2.0,1.0,3.0,9,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,13,1,3.0,0.498115,4.0,1,0
Core,6.0,2.0,0.0,19,0,3.0,0.0,4.0,1,0
Core,6.0,6.0,0.0,11,1,3.0,1.69113,4.0,1,0
Core,6.0,5.0,0.0,18,1,3.0,0.265011,4.0,1,0
Core,4.0,5.0,-1.0,9,1,3.0,2.496683,4.0,1,0
Core,2.0,1.0,0.0,13,1,3.0,1.104571,4.0,1,0
Unassigned,3.0,2.0,3.0,8,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,17,1,3.0,0.347666,4.0,1,0
Core,4.0,2.0,0.0,10,0,3.0,0.0,4.0,1,0
Core,8.0,7.0,8.0,16,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,11,1,3.0,1.455018,4.0,1,0
Unassigned,1.0,1.0,0.0,13,1,3.0,0.834225,0.0,1,0
Unassigned,1.0,3.0,0.0,12,1,3.0,0.496536,0.0,1,0
Core,6.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,0.0,1,0
Core,8.0,4.0,0.0,14,0,3.0,0.0,0.0,1,0
Core,10.0,6.0,0.0,12,0,3.0,0.0,0.0,1,0
Core,4.0,4.0,0.0,9,1,3.0,2.496683,0.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,3.0,2.0,3.0,9,0,3.0,0.0,0.0,1,0
Core,8.0,8.0,0.0,12,1,3.0,1.206445,0.0,1,0
Core,6.0,2.0,0.0,9,0,3.0,0.0,0.0,1,0
Core,8.0,3.0,8.0,17,0,3.0,0.0,0.0,1,0
Core,8.0,6.0,0.0,21,0,3.0,0.0,0.0,1,0
Unassigned,3.0,1.0,2.0,9,0,3.0,0.0,2.0,0,0
Unassigned,2.0,0.0,4.0,0,0,3.0,0.0,2.0,0,0
Core,6.0,3.0,1.0,11,0,3.0,0.0,2.0,0,0
Core,6.0,4.0,2.0,11,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,12,1,3.0,1.244284,2.0,0,0
Core,6.0,5.0,0.0,11,1,3.0,1.88122,2.0,0,0
Core,6.0,1.0,0.0,20,0,3.0,0.0,2.0,0,0
Core,2.0,1.0,0.0,13,1,3.0,1.104571,2.0,0,0
Unassigned,2.0,3.0,1.0,14,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.640232,2.0,0,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,2.0,0,0
Core,8.0,4.0,8.0,15,0,3.0,0.0,2.0,0,0
Core,8.0,7.0,1.0,17,0,3.0,0.0,2.0,0,0
Unassigned,2.0,3.0,1.0,13,0,3.0,0.0,3.0,0,0
Unassigned,1.0,1.0,1.0,9,0,3.0,0.0,3.0,0,0
Core,6.0,3.0,0.0,11,0,3.0,0.0,3.0,0,0
Core,4.0,3.0,0.0,15,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,16,1,3.0,0.441586,3.0,0,0
Core,6.0,6.0,0.0,12,1,3.0,1.477843,3.0,0,0
Core,4.0,4.0,0.0,13,0,3.0,0.0,3.0,0,0
Core,2.0,1.0,0.0,17,0,3.0,0.0,3.0,0,0
Unassigned,4.0,3.0,2.0,11,0,3.0,0.0,3.0,0,0
Core,4.0,5.0,0.0,15,1,3.0,0.640232,3.0,0,0
Core,4.0,3.0,0.0,12,1,3.0,0.767707,3.0,0,0
Core,8.0,3.0,8.0,14,0,3.0,0.0,3.0,0,0
Core,6.0,6.0,0.0,16,1,3.0,0.461405,3.0,0,0
Unassigned,3.0,4.0,0.0,14,1,3.0,0.616058,1.0,1,0
Unassigned,3.0,1.0,3.0,21,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,11,0,3.0,0.0,1.0,1,0
Core,10.0,5.0,0.0,9,0,3.0,0.0,1.0,1,0
Core,8.0,3.0,0.0,17,0,3.0,0.0,1.0,1,0
Core,8.0,7.0,0.0,12,1,3.0,1.477843,1.0,1,0
Core,6.0,3.0,0.0,16,0,3.0,0.0,1.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,3.0,2.0,2.0,19,0,3.0,0.0,1.0,1,0
Core,8.0,1.0,0.0,17,0,3.0,0.0,1.0,1,0
Core,6.0,2.0,0.0,7,0,3.0,0.0,1.0,1,0
Core,0.0,7.0,0.0,10,1,3.0,6.167708,1.0,1,0
Core,6.0,1.0,0.0,8,0,3.0,0.0,1.0,1,0
Unassigned,2.0,1.0,1.0,16,0,3.0,0.0,5.0,1,0
Unassigned,2.0,1.0,2.0,9,0,3.0,0.0,5.0,1,0
Core,6.0,3.0,0.0,15,0,3.0,0.0,5.0,1,0
Core,4.0,4.0,0.0,14,1,3.0,0.783774,5.0,1,0
Core,6.0,6.0,0.0,11,1,3.0,1.69113,5.0,1,0
Core,6.0,5.0,0.0,13,1,3.0,1.212679,5.0,1,0
Core,4.0,3.0,0.0,10,1,3.0,1.930618,5.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,3.0,2.0,3.0,9,0,3.0,0.0,5.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.541429,5.0,1,0
Core,4.0,4.0,0.0,14,1,3.0,0.460201,5.0,1,0
Core,8.0,1.0,7.0,8,0,3.0,0.0,5.0,1,0
Core,8.0,6.0,0.0,19,0,3.0,0.0,5.0,1,0
Unassigned,3.0,0.0,2.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,0.0,1.0,0,0,3.0,0.0,6.0,1,0
Core,6.0,3.0,0.0,13,0,3.0,0.0,6.0,1,0
Core,10.0,4.0,0.0,11,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,12,0,3.0,0.0,6.0,1,0
Core,6.0,6.0,0.0,12,1,3.0,1.477843,6.0,1,0
Core,6.0,3.0,0.0,18,0,3.0,0.0,6.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,2.0,0.0,12,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,20,0,3.0,0.0,6.0,1,0
Core,6.0,2.0,0.0,19,0,3.0,0.0,6.0,1,0
Core,8.0,4.0,8.0,17,0,3.0,0.0,6.0,1,0
Core,6.0,2.0,0.0,12,0,3.0,0.0,6.0,1,0
Unassigned,4.0,1.0,4.0,8,0,3.0,0.0,4.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,4.0,1,0
Core,6.0,3.0,0.0,12,0,3.0,0.0,4.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.528666,4.0,1,0
Core,8.0,1.0,1.0,9,0,3.0,0.0,4.0,1,0
Core,6.0,6.0,0.0,12,1,3.0,1.477843,4.0,1,0
Core,6.0,4.0,1.0,16,0,3.0,0.0,4.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,4.0,1,0
Core,6.0,6.0,0.0,16,1,3.0,0.481599,4.0,1,0
Core,4.0,3.0,0.0,9,1,3.0,1.934296,4.0,1,0
Core,8.0,2.0,8.0,14,0,3.0,0.0,4.0,1,0
Core,6.0,3.0,0.0,13,0,3.0,0.0,4.0,1,0
Unassigned,2.0,1.0,2.0,8,0,3.0,0.0,0.0,1,0
Unassigned,2.0,1.0,2.0,14,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,0.0,10,0,3.0,0.0,0.0,1,0
Core,4.0,4.0,0.0,10,1,3.0,2.060422,0.0,1,0
Core,6.0,5.0,0.0,11,0,3.0,0.0,0.0,1,0
Core,8.0,9.0,0.0,14,1,3.0,0.998266,0.0,1,0
Core,4.0,4.0,0.0,16,1,3.0,0.460654,0.0,1,0
Core,2.0,2.0,0.0,16,1,3.0,0.536481,0.0,1,0
Unassigned,3.0,5.0,0.0,12,1,3.0,0.611476,0.0,1,0
Core,6.0,7.0,0.0,15,1,3.0,0.640232,0.0,1,0
Core,6.0,5.0,0.0,18,1,3.0,0.11561,0.0,1,0
Core,8.0,4.0,8.0,20,0,3.0,0.0,0.0,1,0
Core,6.0,6.0,0.0,10,1,3.0,1.929191,0.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,2.0,0,0
Unassigned,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,2.0,0,0
Core,6.0,5.0,0.0,14,1,3.0,0.783774,2.0,0,0
Core,8.0,6.0,0.0,10,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,20,1,3.0,0.07222,2.0,0,0
Core,4.0,4.0,0.0,18,1,3.0,0.219064,2.0,0,0
Core,2.0,2.0,0.0,16,1,3.0,0.536481,2.0,0,0
Unassigned,3.0,2.0,0.0,13,1,3.0,0.434975,2.0,0,0
Core,8.0,6.0,0.0,18,0,3.0,0.0,2.0,0,0
Core,4.0,3.0,0.0,17,1,3.0,0.176645,2.0,0,0
Core,8.0,4.0,8.0,20,0,3.0,0.0,2.0,0,0
Core,8.0,6.0,0.0,17,0,3.0,0.0,2.0,0,0
Unassigned,3.0,0.0,3.0,0,0,3.0,0.0,3.0,0,0
Unassigned,1.0,1.0,0.0,13,1,3.0,0.361852,3.0,0,0
Core,6.0,3.0,0.0,9,0,3.0,0.0,3.0,0,0
Core,4.0,1.0,0.0,13,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,17,0,3.0,0.0,3.0,0,0
Core,8.0,4.0,0.0,14,0,3.0,0.0,3.0,0,0
Core,4.0,4.0,0.0,16,1,3.0,0.460654,3.0,0,0
Core,2.0,1.0,0.0,17,1,3.0,0.380851,3.0,0,0
Unassigned,3.0,3.0,1.0,11,0,3.0,0.0,3.0,0,0
Core,6.0,2.0,0.0,16,0,3.0,0.0,3.0,0,0
Core,4.0,2.0,0.0,10,0,3.0,0.0,3.0,0,0
Core,8.0,2.0,8.0,9,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,20,0,3.0,0.0,3.0,0,0
Unassigned,3.0,1.0,3.0,8,0,3.0,0.0,1.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,1.0,1,0
Core,6.0,5.0,0.0,12,1,3.0,0.749616,1.0,1,0
Core,6.0,5.0,0.0,20,1,3.0,0.054276,1.0,1,0
Core,6.0,2.0,0.0,14,0,3.0,0.0,1.0,1,0
Core,8.0,5.0,0.0,14,0,3.0,0.0,1.0,1,0
Core,4.0,3.0,0.0,19,1,3.0,0.132804,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,2.0,2.0,1.0,12,0,3.0,0.0,1.0,1,0
Core,4.0,5.0,0.0,9,1,3.0,2.689025,1.0,1,0
Core,4.0,3.0,0.0,14,1,3.0,0.460201,1.0,1,0
Core,8.0,3.0,8.0,9,0,3.0,0.0,1.0,1,0
Core,4.0,3.0,0.0,9,1,3.0,2.516878,1.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,2.0,1.0,14,0,3.0,0.0,5.0,1,0
Core,6.0,2.0,0.0,8,0,3.0,0.0,5.0,1,0
Core,4.0,4.0,0.0,10,1,3.0,2.060422,5.0,1,0
Core,6.0,5.0,1.0,10,0,3.0,0.0,5.0,1,0
Core,6.0,6.0,0.0,8,1,3.0,3.972509,5.0,1,0
Core,4.0,4.0,0.0,19,1,3.0,0.132804,5.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,3.0,0.0,14,1,3.0,0.307048,5.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.541429,5.0,1,0
Core,4.0,4.0,-1.0,19,1,3.0,0.062383,5.0,1,0
Core,8.0,5.0,8.0,13,0,3.0,0.0,5.0,1,0
Core,6.0,4.0,0.0,12,0,3.0,0.0,5.0,1,0
Unassigned,2.0,1.0,2.0,7,0,3.0,0.0,6.0,1,0
Unassigned,2.0,1.0,1.0,11,0,3.0,0.0,6.0,1,0
Core,6.0,6.0,0.0,13,1,3.0,0.498115,6.0,1,0
Core,8.0,6.0,0.0,11,0,3.0,0.0,6.0,1,0
Core,8.0,3.0,0.0,16,0,3.0,0.0,6.0,1,0
Core,8.0,7.0,0.0,18,1,3.0,0.265011,6.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.476265,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,18,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,18,1,3.0,0.11561,6.0,1,0
Core,8.0,5.0,8.0,17,0,3.0,0.0,6.0,1,0
Core,6.0,2.0,0.0,13,0,3.0,0.0,6.0,1,0
Unassigned,2.0,2.0,2.0,7,0,3.0,0.0,4.0,1,0
Unassigned,2.0,2.0,1.0,10,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,14,1,3.0,0.334903,4.0,1,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,4.0,1,0
Core,6.0,4.0,0.0,10,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,17,1,3.0,0.401947,4.0,1,0
Core,4.0,6.0,0.0,9,0,3.0,0.0,4.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,2.0,1.0,8,0,3.0,0.0,4.0,1,0
Core,6.0,2.0,0.0,10,0,3.0,0.0,4.0,1,0
Core,4.0,1.0,0.0,9,0,3.0,0.0,4.0,1,0
Core,8.0,4.0,8.0,11,0,3.0,0.0,4.0,1,0
Core,6.0,5.0,0.0,18,1,3.0,0.214485,4.0,1,0
Unassigned,1.0,1.0,1.0,15,0,3.0,0.0,0.0,1,0
Unassigned,2.0,2.0,1.0,16,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,0.0,9,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,0.0,12,0,3.0,0.0,0.0,1,0
Core,8.0,6.0,0.0,16,0,3.0,0.0,0.0,1,0
Core,10.0,7.0,0.0,18,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,1.0,11,0,3.0,0.0,0.0,1,0
Core,2.0,2.0,0.0,13,1,3.0,1.104571,0.0,1,0
Unassigned,4.0,2.0,3.0,12,0,3.0,0.0,0.0,1,0
Core,8.0,6.0,0.0,11,0,3.0,0.0,0.0,1,0
Core,6.0,3.0,0.0,18,0,3.0,0.0,0.0,1,0
Core,8.0,5.0,8.0,16,0,3.0,0.0,0.0,1,0
Core,8.0,6.0,0.0,14,0,3.0,0.0,0.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,2.0,0,0
Unassigned,1.0,1.0,0.0,11,1,3.0,0.659448,2.0,0,0
Core,6.0,6.0,0.0,9,1,3.0,3.018607,2.0,0,0
Core,6.0,5.0,0.0,21,1,3.0,0.015088,2.0,0,0
Core,8.0,8.0,0.0,12,1,3.0,1.244284,2.0,0,0
Core,8.0,6.0,0.0,20,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.637605,2.0,0,0
Core,2.0,2.0,0.0,14,1,3.0,0.934827,2.0,0,0
Unassigned,2.0,1.0,2.0,7,0,3.0,0.0,2.0,0,0
Core,8.0,4.0,0.0,19,0,3.0,0.0,2.0,0,0
Core,4.0,4.0,0.0,16,1,3.0,0.258101,2.0,0,0
Core,8.0,3.0,8.0,20,0,3.0,0.0,2.0,0,0
Core,8.0,7.0,0.0,18,1,3.0,0.214485,2.0,0,0
Unassigned,1.0,1.0,0.0,15,1,3.0,0.453521,3.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,9,0,3.0,0.0,3.0,0,0
Core,4.0,4.0,0.0,14,1,3.0,0.783774,3.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.618387,3.0,0,0
Core,6.0,6.0,0.0,15,1,3.0,0.79684,3.0,0,0
Core,6.0,2.0,0.0,17,0,3.0,0.0,3.0,0,0
Core,2.0,2.0,0.0,16,1,3.0,0.536481,3.0,0,0
Unassigned,3.0,0.0,4.0,0,0,3.0,0.0,3.0,0,0
Core,4.0,3.0,0.0,9,1,3.0,2.689025,3.0,0,0
Core,4.0,4.0,0.0,19,1,3.0,0.062383,3.0,0,0
Core,8.0,7.0,8.0,19,0,3.0,0.0,3.0,0,0
Core,6.0,5.0,0.0,18,1,3.0,0.214485,3.0,0,0
Unassigned,2.0,1.0,1.0,13,0,3.0,0.0,1.0,1,0
Unassigned,2.0,1.0,2.0,14,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,12,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,10,0,3.0,0.0,1.0,1,0
Core,6.0,6.0,0.0,15,1,3.0,0.618387,1.0,1,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,1.0,1,0
Core,4.0,3.0,0.0,16,1,3.0,0.460654,1.0,1,0
Core,2.0,2.0,0.0,12,1,3.0,1.249915,1.0,1,0
Unassigned,3.0,3.0,3.0,12,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,1.0,1,0
Core,8.0,5.0,0.0,18,0,3.0,0.0,1.0,1,0
Core,8.0,2.0,8.0,15,0,3.0,0.0,1.0,1,0
Core,4.0,4.0,0.0,19,1,3.0,0.131753,1.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,1.0,1.0,12,0,3.0,0.0,5.0,1,0
Core,6.0,3.0,0.0,10,0,3.0,0.0,5.0,1,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,5.0,1,0
Core,6.0,2.0,0.0,15,0,3.0,0.0,5.0,1,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,5.0,1,0
Core,6.0,3.0,1.0,19,0,3.0,0.0,5.0,1,0
Unassigned,3.0,2.0,3.0,12,0,3.0,0.0,5.0,1,0
Core,6.0,2.0,0.0,16,0,3.0,0.0,5.0,1,0
Core,6.0,1.0,1.0,14,0,3.0,0.0,5.0,1,0
Core,8.0,5.0,8.0,16,0,3.0,0.0,5.0,1,0
Core,6.0,2.0,2.0,18,0,3.0,0.0,5.0,1,0
Unassigned,1.0,2.0,0.0,8,1,3.0,1.93835,6.0,1,0
Unassigned,2.0,3.0,1.0,20,0,3.0,0.0,6.0,1,0
Core,6.0,6.0,0.0,9,1,3.0,3.018607,6.0,1,0
Core,6.0,4.0,0.0,19,0,3.0,0.0,6.0,1,0
Core,6.0,4.0,0.0,10,0,3.0,0.0,6.0,1,0
Core,8.0,7.0,0.0,16,1,3.0,0.5807,6.0,1,0
Core,6.0,5.0,0.0,15,0,3.0,0.0,6.0,1,0
Core,2.0,1.0,0.0,11,1,3.0,1.366205,6.0,1,0
Unassigned,1.0,4.0,0.0,12,1,3.0,0.611476,6.0,1,0
Core,6.0,5.0,0.0,13,1,3.0,0.984149,6.0,1,0
Core,6.0,4.0,0.0,12,0,3.0,0.0,6.0,1,0
Core,8.0,1.0,8.0,8,0,3.0,0.0,6.0,1,0
Core,6.0,6.0,0.0,14,0,3.0,0.0,6.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,2.0,1.0,9,0,3.0,0.0,4.0,1,0
Core,6.0,6.0,0.0,12,1,3.0,0.749616,4.0,1,0
Core,4.0,3.0,0.0,14,1,3.0,0.783774,4.0,1,0
Core,4.0,4.0,0.0,8,1,3.0,4.527388,4.0,1,0
Core,6.0,5.0,0.0,13,1,3.0,1.212679,4.0,1,0
Core,6.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,2.0,0.0,8,1,3.0,1.830691,4.0,1,0
Core,6.0,4.0,1.0,16,0,3.0,0.0,4.0,1,0
Core,4.0,2.0,1.0,19,0,3.0,0.0,4.0,1,0
Core,8.0,3.0,8.0,12,0,3.0,0.0,4.0,1,0
Core,6.0,4.0,0.0,16,0,3.0,0.0,4.0,1,0
Unassigned,2.0,4.0,0.0,13,1,3.0,0.834225,0.0,1,0
Unassigned,2.0,1.0,1.0,6,0,3.0,0.0,0.0,1,0
Core,6.0,3.0,0.0,14,0,3.0,0.0,0.0,1,0
Core,6.0,4.0,0.0,20,0,3.0,0.0,0.0,1,0
Core,8.0,8.0,0.0,11,1,3.0,1.69113,0.0,1,0
Core,8.0,8.0,0.0,20,1,3.0,0.07222,0.0,1,0
Core,6.0,6.0,0.0,15,1,3.0,0.637605,0.0,1,0
Core,2.0,1.0,0.0,12,1,3.0,1.249915,0.0,1,0
Unassigned,3.0,3.0,0.0,12,1,3.0,0.611476,0.0,1,0
Core,8.0,6.0,0.0,10,0,3.0,0.0,0.0,1,0
Core,4.0,4.0,0.0,21,1,3.0,0.008932,0.0,1,0
Core,8.0,6.0,8.0,18,0,3.0,0.0,0.0,1,0
Core,8.0,8.0,0.0,16,1,3.0,0.461405,0.0,1,0
Unassigned,2.0,2.0,0.0,13,1,3.0,0.834225,2.0,0,0
Unassigned,1.0,2.0,0.0,12,1,3.0,0.496536,2.0,0,0
Core,9.0,8.0,0.0,9,1,3.0,3.018607,2.0,0,0
Core,6.0,6.0,0.0,18,1,3.0,0.197367,2.0,0,0
Core,10.0,4.0,0.0,18,0,3.0,0.0,2.0,0,0
Core,8.0,6.0,0.0,17,0,3.0,0.0,2.0,0,0
Core,8.0,6.0,0.0,15,0,3.0,0.0,2.0,0,0
Core,2.0,1.0,0.0,12,1,3.0,1.249915,2.0,0,0
Unassigned,2.0,2.0,0.0,11,1,3.0,0.830619,2.0,0,0
Core,6.0,3.0,0.0,9,0,3.0,0.0,2.0,0,0
Core,6.0,3.0,0.0,19,0,3.0,0.0,2.0,0,0
Core,8.0,3.0,8.0,18,0,3.0,0.0,2.0,0,0
Core,8.0,6.0,0.0,19,0,3.0,0.0,2.0,0,0
Unassigned,1.0,1.0,0.0,14,1,3.0,0.616058,3.0,0,0
Unassigned,1.0,1.0,0.0,10,1,3.0,0.876039,3.0,0,0
Core,6.0,3.0,0.0,12,0,3.0,0.0,3.0,0,0
Core,6.0,6.0,0.0,19,1,3.0,0.11456,3.0,0,0
Core,8.0,7.0,0.0,15,1,3.0,0.618387,3.0,0,0
Core,8.0,5.0,0.0,17,0,3.0,0.0,3.0,0,0
Core,4.0,4.0,0.0,10,1,3.0,1.930618,3.0,0,0
Core,2.0,2.0,0.0,19,1,3.0,0.147219,3.0,0,0
Unassigned,1.0,2.0,0.0,10,1,3.0,1.130393,3.0,0,0
Core,4.0,4.0,0.0,16,1,3.0,0.481599,3.0,0,0
Core,6.0,6.0,0.0,16,1,3.0,0.258101,3.0,0,0
Core,8.0,6.0,8.0,11,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,0.0,19,0,3.0,0.0,3.0,0,0
Unassigned,2.0,2.0,0.0,14,1,3.0,0.616058,1.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,11,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,16,0,3.0,0.0,1.0,1,0
Core,8.0,6.0,0.0,20,0,3.0,0.0,1.0,1,0
Core,6.0,5.0,0.0,18,1,3.0,0.265011,1.0,1,0
Core,4.0,4.0,0.0,10,1,3.0,1.930618,1.0,1,0
Core,2.0,2.0,0.0,18,1,3.0,0.249921,1.0,1,0
Unassigned,3.0,2.0,1.0,13,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,18,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,14,0,3.0,0.0,1.0,1,0
Core,8.0,5.0,8.0,17,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,9,0,3.0,0.0,1.0,1,0
Unassigned,2.0,2.0,0.0,13,1,3.0,0.834225,5.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,5.0,1,0
Core,6.0,6.0,0.0,11,1,3.0,1.188279,5.0,1,0
Core,4.0,3.0,0.0,10,1,3.0,2.060422,5.0,1,0
Core,6.0,5.0,0.0,9,1,3.0,3.423035,5.0,1,0
